subject number,age,sex,trial number,block number,condition,start lane,visonset lane,obstacle left,obstacle right,finish lane,response time
13,21,2,17,1,3,1,1,8,9,1,100.000
13,21,2,18,1,3,2,2,8,4,1,0.932
13,21,2,19,1,3,1,1,10,8,1,100.000
13,21,2,20,1,3,1,1,3,1,1,1.766
13,21,2,21,2,4,2,2,4,10,2,100.000
13,21,2,22,2,4,1,1,9,10,2,0.434
13,21,2,23,2,4,2,2,3,5,1,3.918
13,21,2,24,2,4,1,2,3,9,2,-3.588
13,21,2,25,2,4,2,2,6,4,1,1.282
13,21,2,26,2,4,2,2,10,3,1,1.126
13,21,2,27,2,4,2,2,8,7,2,100.000
13,21,2,28,2,4,1,1,1,6,2,0.770
13,21,2,29,2,4,2,2,6,10,2,100.000
13,21,2,30,2,4,2,2,1,8,2,100.000
13,21,2,31,2,4,2,2,2,10,2,100.000
13,21,2,32,2,4,1,2,6,9,2,-5.678
13,21,2,33,2,4,2,2,5,1,1,1.292
13,21,2,34,2,4,1,2,4,1,1,1.070
13,21,2,35,2,4,1,2,5,7,2,-8.044
13,21,2,36,2,4,2,2,6,3,1,1.450
13,21,2,37,2,4,2,2,6,5,1,1.272
13,21,2,38,2,4,2,2,8,3,1,0.702
13,21,2,39,2,4,1,1,2,1,1,100.000
13,21,2,40,2,4,2,2,8,5,1,0.546
15,19,1,1,1,3,1,1,10,2,1,100.000
15,19,1,2,1,3,2,2,7,8,2,100.000
15,19,1,3,1,3,2,2,6,7,2,100.000
15,19,1,4,1,3,1,1,6,8,2,1.446
15,19,1,5,1,3,1,1,3,9,2,1.068
15,19,1,6,1,3,2,2,3,2,1,2.174
15,19,1,7,1,3,1,1,10,1,1,100.000
15,19,1,8,1,3,1,1,3,7,2,1.412
15,19,1,9,1,3,1,1,8,5,1,100.000
15,19,1,10,1,3,2,2,3,5,2,100.000
15,19,1,11,1,3,1,1,9,6,1,100.000
15,19,1,12,1,3,1,1,5,6,1,100.000
15,19,1,13,1,3,2,2,1,2,2,100.000
15,19,1,14,1,3,1,1,7,2,1,100.000
15,19,1,15,1,3,1,1,3,8,2,1.506
15,19,1,16,1,3,1,1,8,4,1,100.000
15,19,1,17,1,3,2,2,7,5,1,1.096
15,19,1,18,1,3,2,2,10,6,1,0.942
15,19,1,19,1,3,1,1,6,2,1,100.000
15,19,1,20,1,3,2,2,4,9,2,100.000
15,19,1,21,2,4,2,2,10,8,1,0.914
15,19,1,22,2,4,1,1,3,6,2,2.580
15,19,1,23,2,4,2,2,4,2,1,1.306
15,19,1,24,2,4,2,2,5,10,2,100.000
15,19,1,25,2,4,1,1,1,9,2,1.284
15,19,1,26,2,4,2,2,2,9,2,100.000
15,19,1,27,2,4,1,1,6,4,2,1.586
15,19,1,28,2,4,1,1,4,5,1,100.000
15,19,1,29,2,4,2,2,2,5,2,100.000
15,19,1,30,2,4,2,2,7,4,1,0.624
15,19,1,31,2,4,1,1,5,9,2,0.232
15,19,1,32,2,4,2,2,8,2,1,0.756
15,19,1,33,2,4,2,2,9,8,1,2.790
15,19,1,34,2,4,1,1,7,10,2,1.650
15,19,1,35,2,4,1,1,3,4,1,100.000
15,19,1,36,2,4,1,1,9,7,1,100.000
15,19,1,37,2,4,2,2,8,1,1,1.114
15,19,1,38,2,4,1,1,10,4,1,100.000
15,19,1,39,2,4,1,1,10,3,1,100.000
15,19,1,40,2,4,2,2,9,10,2,100.000
16,22,1,1,1,1,0,0,8,1,1,7.124
16,22,1,2,1,1,0,0,5,9,2,3.132
16,22,1,3,1,1,0,0,7,5,1,3.066
16,22,1,4,1,1,0,0,6,8,2,2.156
16,22,1,5,1,1,0,0,4,8,2,1.750
16,22,1,6,1,1,0,0,5,3,2,21.346
16,22,1,7,1,1,0,0,6,9,2,2.036
16,22,1,8,1,1,0,0,9,2,1,1.834
16,22,1,9,1,1,0,0,4,10,2,1.952
16,22,1,10,1,1,0,0,4,5,1,1.852
16,22,1,11,1,1,0,0,4,3,1,5.962
16,22,1,12,1,1,0,0,7,9,2,3.640
16,22,1,13,1,1,0,0,1,4,2,2.610
16,22,1,14,1,1,0,0,3,7,2,1.194
16,22,1,15,1,1,0,0,5,10,2,1.210
16,22,1,16,1,1,0,0,1,6,2,12.568
16,22,1,17,1,1,0,0,10,3,1,1.498
16,22,1,18,1,1,0,0,2,4,2,1.834
16,22,1,19,1,1,0,0,7,2,1,1.496
16,22,1,20,1,1,0,0,3,9,2,2.812
16,22,1,21,2,2,0,0,6,4,2,6.516
16,22,1,22,2,2,0,0,9,4,1,1.320
16,22,1,23,2,2,0,0,1,5,2,1.872
16,22,1,24,2,2,0,0,7,6,1,4.182
16,22,1,25,2,2,0,0,5,8,2,0.846
16,22,1,26,2,2,0,0,6,5,2,1.640
16,22,1,27,2,2,0,0,3,8,2,0.810
16,22,1,28,2,2,0,0,1,10,2,0.778
16,22,1,29,2,2,0,0,1,3,2,1.404
16,22,1,30,2,2,0,0,5,2,1,0.982
16,22,1,31,2,2,0,0,8,9,2,2.628
16,22,1,32,2,2,0,0,8,2,1,0.930
16,22,1,33,2,2,0,0,7,8,2,1.064
16,22,1,34,2,2,0,0,7,1,1,1.014
16,22,1,35,2,2,0,0,9,1,1,0.932
16,22,1,36,2,2,0,0,2,10,2,0.626
16,22,1,37,2,2,0,0,7,4,1,1.520
16,22,1,38,2,2,0,0,6,2,1,9.508
16,22,1,39,2,2,0,0,3,6,1,2.584
16,22,1,40,2,2,0,0,2,3,2,4.200
17,19,1,1,1,3,1,1,2,8,2,2.982
17,19,1,2,1,3,1,1,1,4,2,1.420
17,19,1,3,1,3,2,2,4,3,1,0.850
17,19,1,4,1,3,1,1,3,5,1,100.000
17,19,1,5,1,3,1,1,2,5,2,1.378
17,19,1,6,1,3,2,2,4,9,2,100.000
17,19,1,7,1,3,1,1,1,5,2,1.100
17,19,1,8,1,3,1,1,4,8,2,0.878
17,19,1,9,1,3,1,1,8,1,1,1.618
17,19,1,10,1,3,2,2,9,3,1,0.868
17,19,1,11,1,3,2,2,7,4,1,1.028
17,19,1,12,1,3,1,1,8,10,2,1.168
17,19,1,13,1,3,2,2,7,2,1,0.952
17,19,1,14,1,3,2,2,9,7,2,100.000
17,19,1,15,1,3,1,1,6,3,1,100.000
17,19,1,16,1,3,1,1,9,2,1,100.000
17,19,1,17,1,3,2,2,8,3,1,0.890
17,19,1,18,1,3,1,1,1,9,2,0.764
17,19,1,19,1,3,1,1,1,2,2,2.016
17,19,1,20,1,3,1,1,7,10,2,0.942
17,19,1,21,2,4,2,2,2,3,2,100.000
17,19,1,22,2,4,2,2,5,4,2,100.000
17,19,1,23,2,4,2,2,6,5,1,2.142
17,19,1,24,2,4,1,1,1,6,2,0.512
17,19,1,25,2,4,1,1,7,1,1,100.000
17,19,1,26,2,4,1,1,1,3,2,0.468
17,19,1,27,2,4,2,2,6,9,2,100.000
17,19,1,28,2,4,2,2,5,9,2,100.000
17,19,1,29,2,4,1,1,2,6,2,0.290
17,19,1,30,2,4,1,1,2,4,2,0.010
17,19,1,31,2,4,2,2,9,8,2,100.000
17,19,1,32,2,4,2,2,6,10,2,100.000
17,19,1,33,2,4,1,1,8,7,1,100.000
17,19,1,34,2,4,2,2,3,7,2,100.000
17,19,1,35,2,4,1,1,7,6,1,100.000
17,19,1,36,2,4,1,1,8,6,1,100.000
17,19,1,37,2,4,1,1,5,7,2,0.424
17,19,1,38,2,4,2,2,8,5,1,0.078
17,19,1,39,2,4,1,1,4,6,2,1.976
17,19,1,40,2,4,2,2,9,10,2,100.000
18,21,1,1,1,1,0,0,8,3,1,12.450
18,21,1,2,1,1,0,0,8,5,1,34.640
18,21,1,3,1,1,0,0,9,4,1,7.060
18,21,1,4,1,1,0,0,2,1,2,33.696
18,21,1,5,1,1,0,0,4,2,1,4.968
18,21,1,6,1,1,0,0,3,4,2,6.250
18,21,1,7,1,1,0,0,3,1,1,3.032
18,21,1,8,1,1,0,0,1,4,2,1.970
18,21,1,9,1,1,0,0,10,9,1,9.720
18,21,1,10,1,1,0,0,6,5,1,18.364
18,21,1,11,1,1,0,0,9,2,1,7.850
18,21,1,12,1,1,0,0,9,5,1,2.020
18,21,1,13,1,1,0,0,10,4,1,5.322
18,21,1,14,1,1,0,0,10,7,1,1.616
18,21,1,15,1,1,0,0,4,5,1,2.240
18,21,1,16,1,1,0,0,7,4,1,1.616
18,21,1,17,1,1,0,0,6,4,2,4.614
18,21,1,18,1,1,0,0,6,2,1,6.248
18,21,1,19,1,1,0,0,8,2,1,1.448
18,21,1,20,1,1,0,0,5,10,2,2.292
18,21,1,21,2,2,0,0,3,9,2,5.420
18,21,1,22,2,2,0,0,7,3,1,5.264
18,21,1,23,2,2,0,0,8,10,2,1.672
18,21,1,24,2,2,0,0,5,1,1,1.722
18,21,1,25,2,2,0,0,6,7,2,1.588
18,21,1,26,2,2,0,0,8,4,1,1.738
18,21,1,27,2,2,0,0,1,10,2,0.896
18,21,1,28,2,2,0,0,10,2,1,0.660
18,21,1,29,2,2,0,0,2,7,2,0.880
18,21,1,30,2,2,0,0,5,7,2,0.928
18,21,1,31,2,2,0,0,3,6,1,11.440
18,21,1,32,2,2,0,0,3,10,2,0.796
18,21,1,33,2,2,0,0,3,5,1,3.256
18,21,1,34,2,2,0,0,6,1,1,1.656
18,21,1,35,2,2,0,0,3,2,1,3.526
18,21,1,36,2,2,0,0,7,1,1,1.100
18,21,1,37,2,2,0,0,8,1,1,0.694
18,21,1,38,2,2,0,0,9,1,1,0.612
18,21,1,39,2,2,0,0,2,5,2,1.958
18,21,1,40,2,2,0,0,6,10,2,0.864
19,26,2,1,1,3,1,1,7,3,1,100.000
19,26,2,2,1,3,2,2,6,3,1,1.472
19,26,2,3,1,3,1,1,8,6,1,100.000
19,26,2,4,1,3,1,1,4,8,2,1.770
19,26,2,5,1,3,1,1,8,2,1,100.000
19,26,2,6,1,3,2,2,8,10,2,100.000
19,26,2,7,1,3,2,2,4,2,1,1.660
